ag_id,ag_name,citycode,feed_id,label,feed_name,relatedLink,official,feed_note,prefcode,prefname,catalog_name,feed_publisher,feed_service_begin_date,available_data,feed_page_url,license_name,license_url,feed_service_end_date,feed_LastUpdate,feed_start_date,feed_end_date,ver_status,feed_version_note,rt_id,rt_label,rt_catalog_name,rt_catalog_url,rt_status
a01043,豊浦町,01571,f0104301,［HODaP］ 豊浦町コミュニティ,豊浦町コミュニティ,http://www.town.toyoura.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c9fe757b-0756-424b-a8da-e3438798dd55,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01044,長沼町,01428,f0104401,［HODaP］ 長沼町コミュニティ,長沼町コミュニティ,https://www.maoi-net.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/16e0d070-789e-41ae-bc2a-0d0f7f63c80f,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01045,興部町,01561,f0104501,［HODaP］ 興部町コミュニティ,興部町コミュニティ,https://www.town.okoppe.lg.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9f741a86-60e2-42b2-89d8-384be8bf50ba,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01046,大樹町,01641,f0104601,［HODaP］ 大樹町コミュニティ,大樹町コミュニティ,https://www.town.taiki.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/aa50ca49-dc3b-4c34-89ca-79749aeaaa21,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01047,上川町,01457,f0104701,［HODaP］ 上川町コミュニティ,上川町コミュニティ,https://www.town.hokkaido-kamikawa.lg.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/59c9f350-2419-46ce-9bab-4e86e21f396b,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01048,幕別町,01643,f0104801,［HODaP］ 幕別町コミュニティ,幕別町コミュニティ,https://www.town.makubetsu.lg.jp/,1,十勝バスオープンデータに収録あり,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/95c715ca-21de-4206-a345-b781e0952dd0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01049,音更町,01631,f0104901,［HODaP］ 音更町コミュニティ,音更町コミュニティ,https://www.town.otofuke.hokkaido.jp/,1,十勝バスオープンデータに収録あり,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2d430e06-7e0b-4ef7-86f3-64ccb709d270,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01050,ひがし北海道エクスプレスバス,,f0105001,［HODaP］ ひがし北海道エクスプレスバス,ひがし北海道エクスプレスバス,https://easthokkaido.com/,1,冬季（1～3月）のみ運行・データ更新,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4215a2dd-3491-4005-bf66-10fda633d1af,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20210331,20210325,20210301,20210831,1,2021/3/1～,,,,,
a01051,北海道バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01051,北海道バス,,f0106301,［HODaP］ 北海道バス,北海道バス,http://www.hokkaidoubus-newstar.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210222,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/19e47509-3dac-4607-a595-61447226fa3b,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01052,ＪＲ北海道バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01053,北都交通,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01054,ニセコバス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01054,ニセコバス,,f0105301,［HODaP］ ニセコバス,ニセコバス,https://www.nisekobus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200420,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c46f9cd8-4c92-42eb-89a5-26e3fabb1dce,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01055,札幌市交通局,01100,f0105201,(HODaP) 札幌市交通局,札幌市交通局,https://www.city.sapporo.jp/st/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,札幌市交通局,20200324,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3efff7e5-b604-4850-8888-38f0e60bb238,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200324,20200101,20201231,1,,,,,,
a01056,おびうん観光,,f0105401,［HODaP］ おびうん観光,おびうん観光,http://www.obiun.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200804,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/edc6b615-7308-4bd0-bfe4-6b3a510f9fc0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01058,有限会社大沼交通,,f0105601,(HODaP) 大沼交通,大沼交通,https://www.ohnumakotsu.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,有限会社大沼交通,20210204,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/17189575-9181-4eb8-9e8d-07502837e428,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210204,20200414,20210331,1,,,,,,
a01059,函館タクシー株式会社,,f0105701,(HODaP) 函館帝産バス,函館帝産バス,https://www.hakotaxi.co.jp/shuttlebus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,函館タクシー株式会社,20210204,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/e407ed56-37c0-4d70-92d6-0fdd3a05aac7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210402,20210401,20220430,1,2021/4/1改正,,,,,
a01060,空知交通,,f0105801,［HODaP］ 空知交通,空知交通,http://kirakirabus.sorachi-kotsu.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210219,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9a28fbf9-69fe-4a5c-8d26-b12fc2440074,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01061,倶知安町,01400,f0105901,［HODaP］ 倶知安町コミュニティ,倶知安町コミュニティ,https://www.town.kutchan.hokkaido.jp/Living_Information/sumai-koutu/dourokoutsuu/traffic/jagarin/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210219,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/bd408ce3-8910-48bc-bf4c-1135cac7070a,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01062,安平町,01585,f0106001,［HODaP］ 安平町コミュニティ,安平町コミュニティ,https://www.town.abira.lg.jp/chiikishinko/kokyo-kotsu,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210219,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/7f011237-1284-4063-8c55-ba4945031793,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01063,遠軽町,01555,f0106101,［HODaP］ 遠軽町コミュニティ,遠軽町コミュニティ,https://engaru.jp/life/page.php?id=105,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210219,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/cc6d76a4-3576-480e-a073-ef1bfa62eafa,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01064,浦臼町,01431,f0106201,(HODaP) 浦臼町コミュニティ,浦臼町コミュニティ,https://www.town.urausu.hokkaido.jp/syoukai/access.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,浦臼町コミュニティ,20210219,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4e7fd86e-b80c-41c6-9c5a-57c49c8c9f3f,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210222,20210401,20220331,1,,,,,,
a01065,下川町,01468,f0106401,［HODaP］ 下川町コミュニティ,下川町コミュニティ,https://www.town.shimokawa.hokkaido.jp/shoukai/2020/01/post-12.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210222,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/fc98f52c-5dd9-4c55-b089-288eeba92044,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01066,別海町,01691,f0106501,［HODaP］ 別海町コミュニティ,別海町コミュニティ,https://betsukai.jp/kurashi/traffic/bus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210304,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/469a1a00-020d-49f7-b5c1-e52dc9a6961e,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01067,喜茂別町,01398,f0106601,［HODaP］ 喜茂別町コミュニティ,喜茂別町コミュニティ,http://www.town.kimobetsu.hokkaido.jp/soshiki_shigoto/somuka/soumu_kikaku/2014-1008-0940-137.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210304,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/7727a55e-856d-4a49-aaa4-4ae4a605ba47,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01068,月形町,01430,f0106701,［HODaP］ 月形町コミュニティ,月形町コミュニティ,http://www.town.tsukigata.hokkaido.jp/6995.htm,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210304,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/d5e7795d-6c36-4468-ac2c-245e7f3378e1,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01069,佐呂間町,01552,f0106801,［HODaP］ 佐呂間町コミュニティ,佐呂間町コミュニティ,https://www.town.saroma.hokkaido.jp/index.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20210304,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/be66e348-db27-423f-8668-8b90b828c871,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01070,青函フェリー,,f0106901,(HODaP) 青函フェリー,青函フェリー,http://www.seikan-ferry.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,青函フェリー,20210323,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/16a31295-1709-4e5e-abcf-fa17ae7853b7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210323,20200201,20200531,1,,,,,,
a02001,青森市企業局交通部,02201,f0200101,青森市営バス,青森市営バス情報,https://www.city.aomori.aomori.jp/koutsu/top.html,1,,02,青森県,青森市オープンデータポータルサイト,青森市交通部管理課,20180401,1,https://www.city.aomori.aomori.jp/kotsu-kanri/koutsu/oshirase/20180401gtfs.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210308,20210322,20220321,1,2021/3/22改正,,,,,
a02002,青森市,02201,f0200102,青森市市バス,市バス情報,https://www.city.aomori.aomori.jp/koho-kocho/kurashi-guide/koutu/bus/shimin.html,1,2020/3/22まで「市民バス」,02,青森県,青森市オープンデータポータルサイト,青森市都市整備部都市政策課,20190401,1,https://www.city.aomori.aomori.jp/toshi-seisaku/opendata/siminbus-gtfs1.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210323,20210323,20220331,1,2021/3/23改正,,,,,
a02002,青森市,02201,f0200103,あおもりシャトルdeルートバス（ねぶたん号）,ねぶたん号情報,https://www.city.aomori.aomori.jp/kurashi-guide/koutu/bus/nebutangou/index.html,1,,02,青森県,青森市オープンデータポータルサイト,青森市都市整備部都市政策課,20190401,1,https://www.city.aomori.aomori.jp/toshi-seisaku/opendata/nebutango-gtfs1.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210226,20210401,20220331,1,2021/4/1改正,,,,,
a02002,青森市,02201,f0200104,浪岡地区コミュニティバス,浪岡地区コミュニティバス情報,https://www.city.aomori.aomori.jp/kurashi-guide/koutu/bus/nebutangou/index.html,1,,02,青森県,青森市オープンデータポータルサイト,青森市浪岡事務所総務課,20200701,1,https://www.city.aomori.aomori.jp/n-somu/komyu-bus4.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200701,20200403,20210402,1,,,,,,
a02003,外ヶ浜町,02307,f0200201,外ヶ浜町営バス,町営バス時刻表【三厩線】,http://www.town.sotogahama.lg.jp/traffic/bus.html,1,三厩線のみ,02,青森県,オープンデータ（外ヶ浜町）,外ヶ浜町,20181127,1,http://www.town.sotogahama.lg.jp/gyosei/jouhou/opendata.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210308,20200316,20210331,1,2020/3/16改正,,,,,
a04012,仙台市,04100,f0401101,仙台市　宮城野区燕沢地区「のりあい・つばめ」,宮城野区燕沢地区「のりあい・つばめ」,https://takasago-taxi.com/,1,,04,宮城県,仙台市オープンデータポータル,仙台市地域交通推進課,20210401,1,http://www.city.sendai.jp/kokyo/gtsf-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
a04013,仙台市交通局,04100,f0401201,仙台市営バス,仙台市営バス情報,https://www.kotsu.city.sendai.jp/bus/index.html,1,,04,宮城県,仙台市オープンデータポータル,仙台市交通局,20210401,1,http://www.city.sendai.jp/joho-kikaku/shise/security/kokai/opendata_example.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210426,20210401,20220331,1,2021/4/1改正,,,,,
a05001,秋田市,05201,f0500101,秋田市マイタウン・バス、中心市街地循環バス（ぐるる）,秋田市マイタウン・バス、中心市街地循環バス（ぐるる）路線データ,https://www.city.akita.lg.jp/kurashi/kotsu/1012207/index.html,1,,05,秋田県,秋田市オープンデータ,国際教養大学アジア地域研究連携機構,20181026,1,https://www.city.akita.lg.jp/cgi-opd/opendata.cgi?category=10&ys=0&ms=0&ds=0&ye=0&me=0&de=0&text=&format=0&license=0&group=0&sort=1,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200408,20200401,20210331,1,2020/4/1改正,,,,,
a06001,酒田市,06204,f0600101,酒田市　るんるんバス,るんるんバスの標準的なバス情報フォーマット（GTFS-JP）,https://www.city.sakata.lg.jp/sangyo/kotsu/runrunbas/index.html,1,txtファイル別,06,山形県,オープンデータ（酒田市）,酒田市,20200101,1,https://www.city.sakata.lg.jp/shisei/opendata/opendata_busu.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200401,20200401,20220331,1,2020/4/1改正,,,,,
